번호,인허가일자,상세영업상태코드,폐업일자,소재지우편번호,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,좌표정보(x),좌표정보(y),다중이용업소여부,시설총규모
19733,19940112,2,20080225,602825,부산광역시 서구 서대신동3가 286-8번지,,투앤투다방,2.00802E+13,I,2018-08-31 23:59:59.0,383658.1516,181320.9799,N,0
19734,19940304,2,19970904,602819,부산광역시 서구 서대신동2가 234-1번지,,카푸치노,2.00201E+13,I,2018-08-31 23:59:59.0,383485.7567,180901.952,N,0
19736,20111028,2,20170124,602811,부산광역시 서구 동대신동2가 376-5번지,부산광역시 서구 구덕로 302-1 (동대신동2가),커피드가,2.01111E+13,I,2018-08-31 23:59:59.0,383872.3096,180961.0755,N,40.76
19737,20131104,2,20160701,602091,부산광역시 서구 서대신동1가 56-2번지,부산광역시 서구 대영로 42-1 (서대신동1가),부산고로케,2.01607E+13,I,2018-08-31 23:59:59.0,383758.9787,180766.6222,N,45.2
19738,20140304,2,20170725,602834,부산광역시 서구 초장동 39-48번지 2층,"부산광역시 서구 천마산로 370, 2층 (초장동)",다누리까페,2.01707E+13,I,2018-08-31 23:59:59.0,383822.4078,179414.0859,N,58.73
19739,20140306,2,20210701,602833,"부산광역시 서구 암남동 595 송도풍림아이원(지하4층) 102,104호 301동","부산광역시 서구 암남공원로 39, 301동 지하4층 102,104호 (암남동, 송도풍림아이원)",드롭탑 송도 해수욕장점,2.02107E+13,U,2021-07-03 02:40:00.0,383839.5156,176734.2641,N,185.36
19741,20140401,2,20181101,602831,부산광역시 서구 암남동 342-12번지 1층,"부산광역시 서구 충무대로 29-2, 1층 (암남동)",커피콩앤밀,2.01811E+13,U,2018-11-12 04:00:00.0,383822.5987,177344.6113,N,39.98
19742,20140425,2,20180903,602833,부산광역시 서구 암남동 543번지 3층일부,"부산광역시 서구 암남공원로 15 (암남동, 3층일부)",개판5분전,2.01809E+13,U,2018-09-03 23:59:59.0,383756.5794,176912.6662,N,46.58
19743,20140430,2,20151130,602825,부산광역시 서구 서대신동3가 360-4번지 A동 1층,"부산광역시 서구 구덕로333번길 15 (서대신동3가, A동 1층)",스티즈,2.01501E+13,I,2018-08-31 23:59:59.0,383667.6801,181189.7744,N,75
19745,19960617,2,20021010,602825,부산광역시 서구 서대신동3가 271-3번지,,친구,2.00802E+13,I,2018-08-31 23:59:59.0,,,N,115.2
19746,19960715,2,19961015,602826,부산광역시 서구 서대신동3가 404-5번지,,작은모임,2.00201E+13,I,2018-08-31 23:59:59.0,383637.9204,181108.8392,N,0
19747,19961127,2,20080724,602011,부산광역시 서구 충무동1가 15-3번지,,해영커피숍,2.00801E+13,I,2018-08-31 23:59:59.0,384504.8409,179307.3232,N,33.4
19748,19961212,2,20020402,602072,부산광역시 서구 부민동2가 7-11번지,,공간커피숍,2.00802E+13,I,2018-08-31 23:59:59.0,384001.7783,180130.6087,N,91.58
19751,19970129,2,20000515,602825,부산광역시 서구 서대신동3가 269-0번지,,칼라커피숍,2.00802E+13,I,2018-08-31 23:59:59.0,383568.7977,181263.0493,N,130.94
19752,19970131,2,20050912,602831,부산광역시 서구 암남동 346-2번지,,부산다방,1.99912E+13,I,2018-08-31 23:59:59.0,383876.254,177352.594,N,55.31
19753,19970313,2,20000408,602091,부산광역시 서구 서대신동1가 10-2번지,,청마루,2.00004E+13,I,2018-08-31 23:59:59.0,,,N,17.06
19754,19970319,2,20060613,602081,부산광역시 서구 부용동1가 11-2번지,,동인다방,2.00907E+13,I,2018-08-31 23:59:59.0,384184.7992,180574.9463,N,0
19755,19970424,2,19980421,602825,부산광역시 서구 서대신동3가 256번지,,로사티 셀프 커피숍,2.00201E+13,I,2018-08-31 23:59:59.0,383536.5565,181224.6933,N,0
19756,20150910,2,20180726,602813,부산광역시 서구 동대신동3가 350-29번지 1층일부,"부산광역시 서구 구덕로 330, 1층 (동대신동3가, 1층일부)",더벤티,2.01807E+13,I,2018-08-31 23:59:59.0,383751.9173,181204.7897,N,18.96
19757,19970529,2,20000515,602815,부산광역시 서구 부민동1가 2-5번지,,진우다방,2.00802E+13,I,2018-08-31 23:59:59.0,384190.2289,180318.8958,N,74.88
19759,19970624,2,19991228,602825,부산광역시 서구 서대신동3가 265-2번지,,후루존,1.99912E+13,I,2018-08-31 23:59:59.0,383578.575,181241.9283,N,56.29
19760,19970702,2,20030407,602813,부산광역시 서구 동대신동3가 340-15번지,,쟈스민,2.00304E+13,I,2018-08-31 23:59:59.0,383745.2731,181254.5102,N,39.2
19761,19880211,2,19930504,602811,부산광역시 서구 동대신동2가 380-4번지,,지하철,2.00201E+13,I,2018-08-31 23:59:59.0,383896.5423,180919.5284,N,0
19762,19880411,2,20140327,602801,부산광역시 서구 남부민동 652-2번지,부산광역시 서구 충무대로201번길 3 (남부민동),해마다방,2.01112E+13,I,2018-08-31 23:59:59.0,384520.8848,178487.6535,N,54.85
19763,19880414,2,20060711,602816,부산광역시 서구 부민동1가 19-1번지,,오고파,2.00307E+13,I,2018-08-31 23:59:59.0,384199.1439,180147.1688,N,0
19765,19880428,2,19971208,602813,부산광역시 서구 동대신동3가 340-13번지,,현대,2.00201E+13,I,2018-08-31 23:59:59.0,383729.3052,181261.3162,N,0
19766,19880503,2,20020321,602816,부산광역시 서구 부민동1가 11-4번지,,매일,2.00802E+13,I,2018-08-31 23:59:59.0,384204.0412,180236.4306,N,0
19768,19971010,2,20080225,602011,부산광역시 서구 충무동1가 34-4번지,,성해다방,2.00802E+13,I,2018-08-31 23:59:59.0,384592.9105,179170.7113,N,135.28
19771,19971226,2,20121031,602011,부산광역시 서구 충무동1가 7-16번지,부산광역시 서구 구덕로 98-1 (충무동1가),좋은하루,2.0121E+13,I,2018-08-31 23:59:59.0,384585.9659,179435.8292,N,36.4
19772,19880512,2,20110711,602815,부산광역시 서구 부민동1가 2-15번지,,영동,2.01107E+13,I,2018-08-31 23:59:59.0,384182.4738,180289.6804,N,61.5
19773,19931122,2,19940516,602832,부산광역시 서구 암남동 135번지,,바다스케치,2.00201E+13,I,2018-08-31 23:59:59.0,384303.8572,177251.7559,N,0
19777,20110419,2,20130724,602821,부산광역시 서구 서대신동3가 61-45번지,부산광역시 서구 보수대로280번길 47 (서대신동3가),커피볶는집 코나,2.01305E+13,I,2018-08-31 23:59:59.0,383714.8163,181980.4351,N,121.58
19780,20120201,2,20151221,602833,부산광역시 서구 암남동 535-2번지,"부산광역시 서구 암남공원로 1, 2층 (암남동)",카페테라스,2.01609E+13,I,2018-08-31 23:59:59.0,383820.7663,177017.5216,N,219.6
19781,20120424,2,20200115,602827,"부산광역시 서구 아미동2가 10-5 1,2층","부산광역시 서구 구덕로185번길 24, 1,2층층 (아미동2가)",투섬플레이스부산대학병원점,2.02104E+13,U,2021-04-11 02:40:00.0,383975.742,179896.9276,Y,170.94
19782,20120723,2,20201116,602826,부산광역시 서구 서대신동3가 389-2,부산광역시 서구 구덕로 323 (서대신동3가),엔젤리너스커피 대신점,2.02011E+13,U,2020-11-19 02:40:00.0,383740.9873,181143.0829,N,232.41
19783,20120803,2,20140402,602072,부산광역시 서구 부민동2가 1번지 외 10필지 국제회관 지하1층,"부산광역시 서구 구덕로 225, 지하1층 (부민동2가, 국제회관)",스윗빈걸 국제회관점,2.01208E+13,I,2018-08-31 23:59:59.0,384047.4169,180228.4525,N,19.89
19785,20120911,2,20190429,602081,부산광역시 서구 부용동1가 69-6번지,부산광역시 서구 구덕로 236 (부용동1가),쥬시,2.01904E+13,U,2019-05-01 02:40:00.0,384130.0148,180372.75,N,30.45
19786,20121122,2,20131224,602833,부산광역시 서구 암남동 616-4번지,부산광역시 서구 암남공원로 82 (암남동),갤러리커피숍,2.01212E+13,I,2018-08-31 23:59:59.0,384037.7049,176386.1206,N,50.4
19788,20130318,2,20160801,602832,부산광역시 서구 암남동 229-10번지,부산광역시 서구 송도해변로 121 (암남동),송도스포츠센타 북카페,2.01304E+13,I,2018-08-31 23:59:59.0,384178.7758,177313.1377,N,47.52
19790,20150122,2,20160801,602061,부산광역시 서구 아미동1가 21-3번지,"부산광역시 서구 구덕로 165, 1층 (아미동1가)",커피코코,2.01512E+13,I,2018-08-31 23:59:59.0,384076.208,179671.9769,N,28.16
19792,20150318,2,20180529,602832,부산광역시 서구 암남동 229-3번지 외1필지(229-9),"부산광역시 서구 송도해변로 123, 2층 (암남동, 청아장모텔)",나플람,2.01805E+13,I,2018-08-31 23:59:59.0,384206.7903,177324.6448,Y,144.03
19794,20130325,2,20180403,602819,부산광역시 서구 서대신동2가 96번지 서대신동빌딩 1층 일부,"부산광역시 서구 구덕로 299 (서대신동2가, 서대신동빌딩 1층 일부)",카페원플러스원,2.01804E+13,I,2018-08-31 23:59:59.0,383844.4857,180923.4364,N,57.99
19797,19970715,2,20081210,602803,부산광역시 서구 남부민동 677-16번지,,남양다방,2.00801E+13,I,2018-08-31 23:59:59.0,384520.4636,178042.5467,N,46.5
19799,20150511,2,20161005,602816,부산광역시 서구 부민동1가 6-1번지 106호,"부산광역시 서구 구덕로 224, 106호 (부민동1가, 스카이파크빌딩)",커피베이(동아대부민캠퍼스점),2.01606E+13,I,2018-08-31 23:59:59.0,384133.9534,180257.7227,N,40.68
19804,20150803,2,20201112,602833,부산광역시 서구 암남동 620-38 암남공원내(1층),"부산광역시 서구 암남공원로 179-13, 1층 (암남동, 암남공원내)",이디야 송도암남공원점,2.02011E+13,U,2020-11-14 02:40:00.0,384180.7406,175604.7814,N,211.98
19805,20150807,2,20160727,602825,부산광역시 서구 서대신동3가 249-20번지 대신타워빌(2층) 201호,"부산광역시 서구 망양로 50-1, 2층 201호 (서대신동3가, 대신타워빌)",더세어카페,2.01512E+13,I,2018-08-31 23:59:59.0,383606.195,181355.5904,N,85.8
19806,19980224,2,20030526,602813,부산광역시 서구 동대신동3가 350-10번지,,친구찾기,2.00201E+13,I,2018-08-31 23:59:59.0,383742.6371,181232.5638,N,0
19807,19980518,2,20010821,602830,부산광역시 서구 암남동 61-14번지,,삶의나눔,2.00802E+13,I,2018-08-31 23:59:59.0,,,N,30.22
19808,20160520,2,20180115,602011,부산광역시 서구 충무동1가 17-40번지,부산광역시 서구 구덕로 117 (충무동1가),커피식스쥬스식스충무점,2.01801E+13,I,2018-08-31 23:59:59.0,384416.7609,179352.0241,N,23.5
19809,19980902,2,20120131,602833,부산광역시 서구 암남동 535-2번지 2층,부산광역시 서구 암남공원로 1 (암남동),파라오커피숍,2.01112E+13,I,2018-08-31 23:59:59.0,383820.7663,177017.5216,N,167.83
19810,19990305,2,19990906,602820,부산광역시 서구 서대신동2가 278-2번지,,메종,2.00201E+13,I,2018-08-31 23:59:59.0,383401.0647,180888.1094,N,0
19813,20150911,2,20201214,602813,부산광역시 서구 동대신동3가 340-13 1층일부,"부산광역시 서구 구덕로 336-2 (동대신동3가, 1층일부)",호이차,2.02012E+13,U,2020-12-16 02:40:00.0,383729.3052,181261.3162,N,66.25
19816,19990909,2,20051227,602011,부산광역시 서구 충무동1가 12-1번지 12-9,,대부다방,2.00509E+13,I,2018-08-31 23:59:59.0,384621.354,179324.5125,N,0
19818,20000324,2,20040203,602812,"부산광역시 서구 동대신동3가 191-3번지 4,193,196-23",,코코아셀프,2.00802E+13,I,2018-08-31 23:59:59.0,383703.3001,181313.2845,N,0
19819,20000617,2,20000818,602030,부산광역시 서구 암남동 산 187-1번지 외 7필지,,솔밭황토방휴게실,2.00201E+13,I,2018-08-31 23:59:59.0,384014.6438,175733.1392,N,0
19822,20010202,2,20050516,602812,부산광역시 서구 동대신동3가 97-2번지,,라세커피솝,2.00201E+13,I,2018-08-31 23:59:59.0,383934.4405,181638.8873,N,0
19823,20010217,2,20070213,602815,부산광역시 서구 부민동1가 4-3번지,,용궁다방,2.00201E+13,I,2018-08-31 23:59:59.0,384136.0953,180300.4761,N,0
19824,20010524,2,20030515,602820,부산광역시 서구 서대신동2가 288-19번지,,서부커피숖,2.00305E+13,I,2018-08-31 23:59:59.0,,,N,0
19825,20011023,2,20070213,602091,부산광역시 서구 서대신동1가 15-4번지,,해피데이,2.0011E+13,I,2018-08-31 23:59:59.0,384061.5739,180625.8615,N,0
19828,19651003,2,20001108,602816,부산광역시 서구 부민동1가 16번지,,용궁다방,2.00907E+13,I,2018-08-31 23:59:59.0,,,N,0
19830,19651103,2,20031204,602011,부산광역시 서구 충무동1가 17번지,,은성다방,2.00907E+13,I,2018-08-31 23:59:59.0,,,N,0
19833,19690902,2,19990512,602082,부산광역시 서구 부용동2가 16-1번지,,초원,2.00802E+13,I,2018-08-31 23:59:59.0,384098.7314,180383.7528,N,0
19834,19700109,2,20061219,602838,부산광역시 서구 토성동1가 23-0번지,,한전구내,2.00201E+13,I,2018-08-31 23:59:59.0,,,N,0
19835,19700501,2,20031204,602800,부산광역시 서구 남부민동 69-62번지,,천부다방,2.00907E+13,I,2018-08-31 23:59:59.0,384493.5262,178683.0123,N,0
19836,20110520,2,20170220,602819,부산광역시 서구 서대신동2가 122-5번지,부산광역시 서구 대영로 49 (서대신동2가),그리다,2.01702E+13,I,2018-08-31 23:59:59.0,383807.6186,180835.6303,N,31.9
19838,20130627,2,20200323,602831,부산광역시 서구 암남동 355-17번지 (2~3층),"부산광역시 서구 송도해변로 81, 2,3층 (암남동)",스타벅스 부산송도비치점,2.02003E+13,U,2020-03-25 02:40:00.0,383862.1008,177090.206,Y,308.64
19840,20151222,2,20191231,602833,부산광역시 서구 암남동 615-4번지 (1층),"부산광역시 서구 송도해변로 27, 1층 (암남동)",하프타임송도해변점,2.01912E+13,U,2020-01-02 02:40:00.0,383922.9107,176590.8784,N,10.78
19841,20160309,2,20210226,602831,부산광역시 서구 암남동 16-2,"부산광역시 서구 감천로 247, 1, 2층 (암남동)",이디야커피부산고신대병원점,2.02102E+13,U,2021-02-28 02:40:00.0,383458.0293,177629.3819,Y,214.26
19842,20160404,2,20180705,602815,부산광역시 서구 부민동1가 2-3번지 지하102호,"부산광역시 서구 구덕로226번길 9, 지하1층 102호 (부민동1가, 대광오피스텔)",갤러리펀몽,2.01807E+13,I,2018-08-31 23:59:59.0,384162.7621,180299.0033,N,4.13
19848,20160616,2,20210812,602030,부산광역시 서구 암남동 764 송도서린엘마르(지하3층) 301동 102호,"부산광역시 서구 송도해변로 21, 301동 102호 (암남동, 송도서린엘마르(지하3층))",솔향,2.02108E+13,U,2021-08-14 02:40:00.0,383964.8569,176548.1626,N,50.5
19850,20160725,2,20190424,602030,부산광역시 서구 암남동 764번지 송도서린엘마르(지하3층) 301동 101호,"부산광역시 서구 송도해변로 21, 301동 지하3층 101호 (암남동, 송도서린엘마르)",다이엔커피,2.01904E+13,U,2019-04-26 02:40:00.0,383964.8569,176548.1626,N,23.1
19852,20020225,2,20080724,602832,부산광역시 서구 암남동 88-5번지,,작은공간,2.00807E+13,I,2018-08-31 23:59:59.0,384250.1107,177509.1582,N,0
19853,20020320,2,20051201,602011,부산광역시 서구 충무동1가 34-4번지,,성해커피숍,2.00509E+13,I,2018-08-31 23:59:59.0,384592.9105,179170.7113,N,0
19854,20020327,2,20140422,602801,부산광역시 서구 남부민동 650-3번지,부산광역시 서구 충무대로 207-11 (남부민동),아침바다,2.01404E+13,I,2018-08-31 23:59:59.0,384520.7899,178539.8188,N,0
19857,19650728,2,20010801,602072,부산광역시 서구 부민동2가 10-1번지,,천수다방,2.00907E+13,I,2018-08-31 23:59:59.0,384053.1662,180099.39,N,0
19858,19900508,2,20121130,602081,부산광역시 서구 부용동1가 66-1번지,부산광역시 서구 보수대로 105-1 (부용동1가),영남커피숍,2.01112E+13,I,2018-08-31 23:59:59.0,384193.4656,180347.4612,N,150.33
19861,19651103,2,20011127,602825,부산광역시 서구 서대신동3가 241-0번지,,성지다방,2.00802E+13,I,2018-08-31 23:59:59.0,,,N,0
19862,19651103,2,20140409,602837,부산광역시 서구 토성동1가 9-0번지,,호수,2.00801E+13,I,2018-08-31 23:59:59.0,,,N,34.55
19863,19651123,2,20130524,602082,부산광역시 서구 부용동2가 1번지,,월광,2.01307E+13,I,2018-08-31 23:59:59.0,,,N,58.5
19864,19651123,2,19980708,602072,부산광역시 서구 부민동2가 10번지,,춘추,2.00201E+13,I,2018-08-31 23:59:59.0,,,N,0
19865,20160816,2,20180904,602030,부산광역시 서구 암남동 764번지,"부산광역시 서구 송도해변로 21, 301동 지하3층 106호 (암남동, 송도서린엘마르)",커피마마,2.01809E+13,U,2018-09-04 23:59:59.0,383964.8569,176548.1626,N,33.12
19870,20170111,2,20200922,602812,부산광역시 서구 동대신동3가 189-2,"부산광역시 서구 구덕로 346, 1층 (동대신동3가)",비단 플라워샵(flower shop),2.02009E+13,U,2020-09-24 02:40:00.0,383691.7064,181338.269,N,49.5
19871,20170113,2,20210323,602828,부산광역시 서구 아미동2가 67-54,"부산광역시 서구 까치고개로 202-2, 1층 (아미동2가)",복고다방,2.02103E+13,U,2021-03-25 02:40:00.0,383933.9319,179710.183,N,18.75
19872,20170525,2,20180822,602808,부산광역시 서구 동대신동1가 323-7번지,부산광역시 서구 대영로86번길 65 (동대신동1가),지니커피집,2.01808E+13,I,2018-08-31 23:59:59.0,384295.2643,180672.208,N,14.04
19874,20170615,2,20200323,602800,부산광역시 서구 남부민동 67-10번지,"부산광역시 서구 천마로 176, 4층 (남부민동)",남일이네북카페,2.02003E+13,U,2020-03-25 02:40:00.0,384402.5697,178783.1885,N,91.5
19875,20170629,2,20200512,,,부산광역시 서구 보수대로210번길 8 (동대신동2가),신광카페,2.02005E+13,U,2020-05-17 02:40:00.0,384246.5475,181614.6166,Y,136.8
19876,20170808,2,20180709,,,부산광역시 서구 고운들로 50-1 (부용동2가),당신이 통일입니다,2.01807E+13,I,2018-08-31 23:59:59.0,383883.0821,180448.0358,N,34.4
19878,19890817,2,20140422,602011,부산광역시 서구 충무동1가 2-3번지,부산광역시 서구 구덕로 95 (충무동1가),뉴성남관광호텔커피숍,2.01404E+13,I,2018-08-31 23:59:59.0,384628.4401,179384.7513,N,41.5
19880,19891121,2,19980124,602832,부산광역시 서구 암남동 230번지,,태원,2.00201E+13,I,2018-08-31 23:59:59.0,384100.0546,177272.5991,N,0
19882,19900207,2,19991214,602811,부산광역시 서구 동대신동2가 368-1번지,,하얀돌,2.00201E+13,I,2018-08-31 23:59:59.0,383853.3386,181003.4035,N,0
19883,19900228,2,20061012,602102,부산광역시 서구 동대신동2가 4062번지,,수,2.00304E+13,I,2018-08-31 23:59:59.0,,,N,0
19885,19900403,2,20011102,602072,부산광역시 서구 부민동2가 10-13번지,,태양,2.00802E+13,I,2018-08-31 23:59:59.0,384065.1316,180097.2155,N,0
